date,hotel,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration
2016-02-27,City Hotel,Lisbon,9.5,6.5,8.1,7.7,7.7,0.0,23.0,41.6,72.4,332,14.04,36645.1
2016-02-28,City Hotel,Lisbon,12.8,9.5,11.0,0.2,0.2,0.0,1.0,41.5,67.3,344,15.27,36966.52
2016-02-29,City Hotel,Lisbon,13.6,8.2,10.7,0.0,0.0,0.0,0.0,35.2,55.8,359,17.92,37428.92
2016-03-01,City Hotel,Lisbon,15.0,8.8,11.5,0.0,0.0,0.0,0.0,23.8,37.8,352,18.1,37524.44
2016-03-02,City Hotel,Lisbon,15.2,10.3,12.4,0.0,0.0,0.0,0.0,25.9,42.5,348,14.73,36636.36
2016-03-03,City Hotel,Lisbon,13.9,9.9,11.5,0.0,0.0,0.0,0.0,29.9,54.4,356,17.31,37737.39
2016-03-04,City Hotel,Lisbon,13.6,9.7,11.5,0.5,0.5,0.0,3.0,31.0,51.8,323,9.32,21426.39
2016-03-05,City Hotel,Lisbon,12.6,10.0,11.0,0.1,0.1,0.0,1.0,29.9,49.7,332,14.37,37831.67
2016-03-06,City Hotel,Lisbon,12.5,9.1,10.7,0.0,0.0,0.0,0.0,28.1,47.2,346,14.38,38012.83
2016-03-07,City Hotel,Lisbon,12.6,10.5,11.4,0.7,0.7,0.0,3.0,43.6,74.9,339,12.92,31893.68
2016-03-08,City Hotel,Lisbon,13.8,8.8,11.0,0.0,0.0,0.0,0.0,32.1,55.1,359,19.19,38378.25
2016-03-09,City Hotel,Lisbon,14.0,9.5,11.5,0.0,0.0,0.0,0.0,33.7,53.3,336,9.9,24345.12
2016-03-10,City Hotel,Lisbon,13.5,9.7,11.4,0.0,0.0,0.0,0.0,35.7,60.5,356,18.18,38397.18
2016-03-11,City Hotel,Lisbon,15.0,8.7,11.6,0.0,0.0,0.0,0.0,25.9,43.9,5,20.06,38901.57
2016-03-12,City Hotel,Lisbon,15.4,7.9,11.5,0.0,0.0,0.0,0.0,14.7,24.8,359,20.22,39088.29
2016-03-13,City Hotel,Lisbon,16.4,8.5,12.0,0.0,0.0,0.0,0.0,14.0,23.4,346,20.3,39280.34
2016-03-14,City Hotel,Lisbon,14.7,8.9,11.7,0.0,0.0,0.0,0.0,14.7,24.8,281,17.34,38716.41
2016-03-15,City Hotel,Lisbon,14.8,10.9,12.6,1.6,1.6,0.0,7.0,21.1,38.2,250,9.57,21423.67
2016-03-16,City Hotel,Lisbon,15.0,10.6,12.5,0.0,0.0,0.0,0.0,16.6,29.2,326,15.11,39146.14
2016-03-17,City Hotel,Lisbon,14.7,10.0,12.0,0.0,0.0,0.0,0.0,14.8,26.3,312,17.63,39141.88
2016-03-18,City Hotel,Lisbon,14.3,10.6,12.4,3.5,3.5,0.0,13.0,17.0,32.0,262,8.16,22544.06
2016-03-19,City Hotel,Lisbon,13.0,10.0,11.6,6.3,6.3,0.0,18.0,19.5,36.0,271,15.92,39724.16
2016-03-20,City Hotel,Lisbon,13.4,8.6,10.9,4.7,4.7,0.0,14.0,15.8,29.2,342,15.8,39360.51
2016-03-21,City Hotel,Lisbon,14.9,8.4,11.2,2.6,2.6,0.0,5.0,22.0,41.4,4,18.12,38386.58
2016-03-22,City Hotel,Lisbon,15.1,10.2,12.3,0.2,0.2,0.0,2.0,31.7,49.3,331,20.19,40787.94
2016-03-23,City Hotel,Lisbon,13.9,9.9,11.9,0.6,0.6,0.0,3.0,27.9,45.7,342,15.72,41015.24
2016-03-24,City Hotel,Lisbon,16.3,10.5,12.7,0.0,0.0,0.0,0.0,25.6,41.4,343,22.54,41237.57
2016-03-25,City Hotel,Lisbon,14.6,9.4,11.9,0.0,0.0,0.0,0.0,17.6,31.3,305,17.3,40036.02
2016-03-26,City Hotel,Lisbon,15.7,11.8,13.8,2.3,2.3,0.0,8.0,27.4,45.4,243,11.7,25766.66
2016-03-27,City Hotel,Lisbon,14.6,10.5,12.7,0.0,0.0,0.0,0.0,18.2,29.5,284,17.77,40889.66
2016-03-28,City Hotel,Lisbon,15.3,12.1,13.7,0.1,0.1,0.0,1.0,25.1,39.6,237,14.5,40901.22
2016-03-29,City Hotel,Lisbon,16.0,12.1,13.9,0.0,0.0,0.0,0.0,17.6,27.0,219,19.39,41559.52
2016-03-30,City Hotel,Lisbon,15.5,9.3,12.3,1.5,1.5,0.0,4.0,40.1,67.7,270,15.51,29972.03
2016-03-31,City Hotel,Lisbon,13.3,9.3,11.1,0.9,0.9,0.0,6.0,34.4,62.3,349,19.2,41662.6
2016-04-01,City Hotel,Lisbon,14.9,8.8,11.6,0.0,0.0,0.0,0.0,22.3,38.9,346,23.55,41920.15
2016-04-02,City Hotel,Lisbon,14.4,9.2,11.9,1.7,1.7,0.0,5.0,26.6,41.0,224,13.36,28800.0
2016-04-03,City Hotel,Lisbon,14.2,11.5,12.9,4.1,4.1,0.0,8.0,28.0,49.3,244,15.78,32181.79
2016-04-04,City Hotel,Lisbon,14.0,11.8,13.2,8.2,8.2,0.0,11.0,37.5,58.3,297,9.19,20729.92
2016-04-05,City Hotel,Lisbon,14.9,11.3,12.9,0.0,0.0,0.0,0.0,34.9,56.9,344,20.6,42159.4
2016-04-06,City Hotel,Lisbon,17.8,10.8,13.7,0.0,0.0,0.0,0.0,27.3,48.6,352,24.34,42886.85
2016-04-07,City Hotel,Lisbon,18.5,11.9,14.2,0.0,0.0,0.0,0.0,38.4,62.6,352,24.25,42064.22
2016-04-08,City Hotel,Lisbon,14.8,9.6,11.9,0.0,0.0,0.0,0.0,39.3,64.1,354,22.88,42736.31
2016-04-09,City Hotel,Lisbon,13.8,10.3,11.8,0.0,0.0,0.0,0.0,22.5,35.6,318,8.96,15777.91
2016-04-10,City Hotel,Lisbon,13.6,10.7,11.9,4.1,4.1,0.0,10.0,33.0,61.6,248,17.72,37506.67
2016-04-11,City Hotel,Lisbon,13.5,9.7,11.9,1.3,1.3,0.0,8.0,33.1,64.8,230,19.47,43861.56
2016-04-12,City Hotel,Lisbon,14.2,11.3,12.6,8.5,8.5,0.0,19.0,29.7,57.6,220,20.35,43708.47
2016-04-13,City Hotel,Lisbon,15.5,11.6,13.6,1.6,1.6,0.0,5.0,30.3,49.0,203,18.87,42540.36
2016-04-14,City Hotel,Lisbon,15.6,14.3,14.9,8.3,8.3,0.0,20.0,32.7,53.3,199,6.58,14485.38
2016-04-15,City Hotel,Lisbon,16.0,13.7,14.8,9.0,9.0,0.0,11.0,30.9,55.8,203,14.4,28850.23
2016-04-16,City Hotel,Lisbon,16.1,12.9,14.5,6.4,6.4,0.0,13.0,31.6,54.4,240,20.8,40338.24
2016-04-17,City Hotel,Lisbon,15.7,12.2,13.8,0.4,0.4,0.0,3.0,16.3,28.4,255,20.32,44770.43
2016-04-18,City Hotel,Lisbon,17.9,11.2,14.5,4.9,4.9,0.0,15.0,24.4,43.6,126,11.12,17176.53
2016-04-19,City Hotel,Lisbon,16.1,13.7,15.0,8.0,8.0,0.0,11.0,31.7,56.9,177,19.95,45043.09
2016-04-20,City Hotel,Lisbon,15.8,12.8,14.3,0.8,0.8,0.0,5.0,23.2,40.7,203,20.92,45177.47
2016-04-21,City Hotel,Lisbon,16.3,12.9,14.5,0.8,0.8,0.0,4.0,18.6,35.3,200,19.74,37381.73
2016-04-22,City Hotel,Lisbon,17.1,11.5,14.6,0.4,0.4,0.0,2.0,10.2,20.9,166,14.1,33087.74
2016-04-23,City Hotel,Lisbon,18.5,13.2,15.3,0.2,0.2,0.0,1.0,22.0,36.0,352,16.8,29141.88
2016-04-24,City Hotel,Lisbon,20.1,12.1,15.5,0.0,0.0,0.0,0.0,22.6,37.8,349,26.25,45699.74
2016-04-25,City Hotel,Lisbon,21.2,12.6,16.4,0.0,0.0,0.0,0.0,19.9,33.8,346,27.09,45827.13
2016-04-26,City Hotel,Lisbon,18.2,12.1,14.8,0.0,0.0,0.0,0.0,22.3,37.1,328,27.06,45953.95
2016-04-27,City Hotel,Lisbon,16.4,12.3,14.0,0.0,0.0,0.0,0.0,19.5,32.4,323,23.61,45001.55
2016-04-28,City Hotel,Lisbon,17.6,12.0,14.5,0.0,0.0,0.0,0.0,19.5,32.8,322,23.86,46205.48
2016-04-29,City Hotel,Lisbon,19.7,12.8,15.7,0.0,0.0,0.0,0.0,25.8,41.0,345,21.81,41245.51
2016-04-30,City Hotel,Lisbon,19.2,11.9,15.1,0.0,0.0,0.0,0.0,32.8,53.6,356,28.34,46372.67
2016-05-01,City Hotel,Lisbon,22.3,12.7,17.1,0.0,0.0,0.0,0.0,23.5,40.3,20,28.49,46441.09
2016-05-02,City Hotel,Lisbon,23.2,13.2,17.9,0.0,0.0,0.0,0.0,25.6,40.7,19,28.5,46508.47
2016-05-03,City Hotel,Lisbon,26.4,14.3,20.5,0.0,0.0,0.0,0.0,18.8,31.3,35,28.85,46574.75
2016-05-04,City Hotel,Lisbon,23.4,15.9,19.1,0.0,0.0,0.0,0.0,18.7,29.2,139,19.34,38459.55
2016-05-05,City Hotel,Lisbon,16.8,14.8,15.8,33.0,33.0,0.0,23.0,15.7,23.4,348,6.48,0.0
2016-05-06,City Hotel,Lisbon,16.1,13.5,14.7,4.2,4.2,0.0,10.0,26.3,42.8,294,18.56,41864.5
2016-05-07,City Hotel,Lisbon,14.9,13.3,14.2,22.5,22.5,0.0,16.0,38.4,70.2,196,3.36,0.0
2016-05-08,City Hotel,Lisbon,15.4,13.4,14.4,9.2,9.2,0.0,18.0,33.7,55.1,211,18.49,45524.66
2016-05-09,City Hotel,Lisbon,14.8,12.4,13.6,17.4,17.4,0.0,19.0,26.6,43.9,204,15.04,37415.5
2016-05-10,City Hotel,Lisbon,15.3,12.3,13.6,14.9,14.9,0.0,16.0,31.8,54.7,195,19.02,34073.73
2016-05-11,City Hotel,Lisbon,15.4,12.0,13.3,11.4,11.4,0.0,17.0,22.8,42.5,210,15.37,28558.15
2016-05-12,City Hotel,Lisbon,15.2,12.5,13.8,4.3,4.3,0.0,12.0,24.7,41.0,287,19.81,35894.82
2016-05-13,City Hotel,Lisbon,16.3,13.2,14.6,1.0,1.0,0.0,5.0,25.2,42.5,317,22.97,45539.48
2016-05-14,City Hotel,Lisbon,17.8,13.1,15.2,0.0,0.0,0.0,0.0,24.7,40.0,333,23.24,46800.0
2016-05-15,City Hotel,Lisbon,19.5,13.1,15.8,0.0,0.0,0.0,0.0,25.1,42.1,348,22.96,46970.89
2016-05-16,City Hotel,Lisbon,20.5,13.6,16.3,0.0,0.0,0.0,0.0,24.4,40.7,348,24.33,46815.35
2016-05-17,City Hotel,Lisbon,19.2,13.5,15.9,0.0,0.0,0.0,0.0,28.7,47.5,345,27.01,45225.29
2016-05-18,City Hotel,Lisbon,19.2,13.1,15.7,0.0,0.0,0.0,0.0,31.6,53.6,348,27.64,47142.83
2016-05-19,City Hotel,Lisbon,21.0,13.5,16.9,0.0,0.0,0.0,0.0,31.7,53.3,356,28.03,47273.98
2016-05-20,City Hotel,Lisbon,25.1,14.8,19.2,0.0,0.0,0.0,0.0,22.7,37.4,354,28.96,47334.51
2016-05-21,City Hotel,Lisbon,20.1,14.5,16.6,1.1,1.1,0.0,4.0,21.3,37.4,314,24.31,46898.93
2016-05-22,City Hotel,Lisbon,19.3,13.4,16.7,0.2,0.2,0.0,1.0,23.8,40.0,344,27.78,43657.16
2016-05-23,City Hotel,Lisbon,21.7,11.6,16.6,0.0,0.0,0.0,0.0,19.4,34.2,37,24.29,47558.84
2016-05-24,City Hotel,Lisbon,18.8,15.1,16.7,0.9,0.9,0.0,3.0,20.4,35.3,248,22.58,42645.54
2016-05-25,City Hotel,Lisbon,18.1,14.9,16.4,0.2,0.2,0.0,2.0,14.6,25.9,242,23.79,47190.95
2016-05-26,City Hotel,Lisbon,18.2,14.3,16.4,0.3,0.3,0.0,3.0,18.3,30.2,199,23.4,47768.0
2016-05-27,City Hotel,Lisbon,18.8,15.5,16.9,0.8,0.8,0.0,4.0,23.7,42.1,194,21.19,47495.16
2016-05-28,City Hotel,Lisbon,18.1,14.9,16.4,7.5,7.5,0.0,19.0,32.7,51.5,242,23.07,47502.09
2016-05-29,City Hotel,Lisbon,17.4,14.9,16.1,1.2,1.2,0.0,8.0,20.1,34.2,282,22.79,47294.33
2016-05-30,City Hotel,Lisbon,19.2,14.2,16.4,0.0,0.0,0.0,0.0,23.5,39.6,333,25.12,48018.96
2016-05-31,City Hotel,Lisbon,23.0,13.8,18.1,0.0,0.0,0.0,0.0,22.8,38.2,354,30.36,48480.1
2016-06-01,City Hotel,Lisbon,26.5,15.8,20.9,0.0,0.0,0.0,0.0,19.5,31.3,357,30.19,48789.46
2016-06-02,City Hotel,Lisbon,24.1,17.1,20.1,0.0,0.0,0.0,0.0,18.9,32.0,329,22.41,36539.38
2016-06-03,City Hotel,Lisbon,19.0,15.3,17.0,0.0,0.0,0.0,0.0,23.4,38.5,306,28.23,47338.61
2016-06-04,City Hotel,Lisbon,21.2,15.2,18.0,0.0,0.0,0.0,0.0,13.9,25.2,285,28.84,48235.94
2016-06-05,City Hotel,Lisbon,21.8,16.1,18.6,0.0,0.0,0.0,0.0,16.2,28.1,286,28.4,48160.01
2016-06-06,City Hotel,Lisbon,22.4,16.1,19.2,1.1,1.1,0.0,4.0,15.9,27.0,303,23.83,45581.07
2016-06-07,City Hotel,Lisbon,26.3,16.1,21.0,0.0,0.0,0.0,0.0,18.7,32.0,1,30.25,49173.7
2016-06-08,City Hotel,Lisbon,28.7,18.1,23.1,0.0,0.0,0.0,0.0,20.4,33.1,351,29.68,48480.25
2016-06-09,City Hotel,Lisbon,23.6,17.7,20.2,0.0,0.0,0.0,0.0,26.0,42.8,335,29.27,48097.47
2016-06-10,City Hotel,Lisbon,20.4,16.2,18.4,0.0,0.0,0.0,0.0,29.9,52.2,334,23.39,41493.94
2016-06-11,City Hotel,Lisbon,21.5,15.9,18.4,0.0,0.0,0.0,0.0,25.3,44.3,335,30.23,49202.43
2016-06-12,City Hotel,Lisbon,23.6,16.7,19.8,0.0,0.0,0.0,0.0,24.1,41.8,334,28.01,45169.72
2016-06-13,City Hotel,Lisbon,22.0,17.2,19.6,0.0,0.0,0.0,0.0,25.5,46.1,335,19.49,38901.09
2016-06-14,City Hotel,Lisbon,20.9,15.6,18.2,0.1,0.1,0.0,1.0,23.2,38.9,307,19.84,31252.33
2016-06-15,City Hotel,Lisbon,18.8,15.9,17.5,0.4,0.4,0.0,2.0,29.0,50.4,295,23.57,48589.11
2016-06-16,City Hotel,Lisbon,19.2,14.8,17.1,0.7,0.7,0.0,4.0,25.2,43.6,320,24.93,49039.08
2016-06-17,City Hotel,Lisbon,21.4,15.5,18.2,0.0,0.0,0.0,0.0,27.0,44.3,344,26.6,49058.41
2016-06-18,City Hotel,Lisbon,23.2,15.3,18.8,0.0,0.0,0.0,0.0,33.0,53.6,356,30.2,49261.64
2016-06-19,City Hotel,Lisbon,27.2,16.4,21.2,0.0,0.0,0.0,0.0,27.3,46.1,358,30.26,49368.66
2016-06-20,City Hotel,Lisbon,28.4,17.6,22.4,0.0,0.0,0.0,0.0,25.2,42.5,354,29.92,49289.12
2016-06-21,City Hotel,Lisbon,26.5,18.2,22.5,0.0,0.0,0.0,0.0,20.2,36.0,338,29.53,49299.75
2016-06-22,City Hotel,Lisbon,27.1,18.9,22.3,0.0,0.0,0.0,0.0,19.3,34.6,333,28.41,49127.86
2016-06-23,City Hotel,Lisbon,25.3,17.6,20.7,0.0,0.0,0.0,0.0,24.3,42.8,340,28.62,48867.38
2016-06-24,City Hotel,Lisbon,23.7,17.1,19.7,0.0,0.0,0.0,0.0,31.2,54.7,346,29.17,47241.11
2016-06-25,City Hotel,Lisbon,22.7,16.9,19.3,0.0,0.0,0.0,0.0,30.8,51.8,340,29.56,48968.05
2016-06-26,City Hotel,Lisbon,27.7,16.7,21.8,0.0,0.0,0.0,0.0,26.7,45.4,342,28.9,48971.68
2016-06-27,City Hotel,Lisbon,29.5,19.8,24.4,0.0,0.0,0.0,0.0,26.3,43.9,354,29.7,49322.79
2016-06-28,City Hotel,Lisbon,28.2,18.6,23.0,0.0,0.0,0.0,0.0,35.2,59.8,353,29.71,49237.06
2016-06-29,City Hotel,Lisbon,23.6,17.0,19.9,0.0,0.0,0.0,0.0,33.2,55.1,346,30.5,49234.12
2016-06-30,City Hotel,Lisbon,22.9,16.3,19.2,0.0,0.0,0.0,0.0,26.9,44.6,337,29.73,49229.26
2016-07-01,City Hotel,Lisbon,23.0,16.7,19.1,0.0,0.0,0.0,0.0,32.7,55.8,344,27.52,48966.85
2016-07-02,City Hotel,Lisbon,25.5,16.3,20.4,0.0,0.0,0.0,0.0,31.6,54.0,352,30.16,48961.07
2016-07-03,City Hotel,Lisbon,32.0,18.1,24.4,0.0,0.0,0.0,0.0,26.3,43.2,349,29.53,49128.59
2016-07-04,City Hotel,Lisbon,27.3,19.3,22.9,0.0,0.0,0.0,0.0,20.4,34.9,335,28.81,49045.74
2016-07-05,City Hotel,Lisbon,25.6,18.8,22.1,0.0,0.0,0.0,0.0,13.4,27.4,323,27.28,48933.54
2016-07-06,City Hotel,Lisbon,26.0,18.6,21.7,1.9,1.9,0.0,1.0,13.4,25.6,242,24.71,48550.89
2016-07-07,City Hotel,Lisbon,28.1,19.8,23.2,1.1,1.1,0.0,2.0,19.4,35.6,352,27.01,48906.4
2016-07-08,City Hotel,Lisbon,28.1,18.5,22.4,0.0,0.0,0.0,0.0,29.3,47.5,353,30.05,48890.11
2016-07-09,City Hotel,Lisbon,29.4,18.4,23.0,0.0,0.0,0.0,0.0,31.7,51.8,350,29.59,48970.94
2016-07-10,City Hotel,Lisbon,25.5,18.5,21.3,0.0,0.0,0.0,0.0,32.8,54.0,346,28.03,47402.84
2016-07-11,City Hotel,Lisbon,24.5,16.9,20.0,0.0,0.0,0.0,0.0,32.6,54.7,346,29.5,48830.01
2016-07-12,City Hotel,Lisbon,23.3,16.7,19.4,0.0,0.0,0.0,0.0,35.8,60.1,349,29.76,48806.13
2016-07-13,City Hotel,Lisbon,25.8,16.0,20.8,0.0,0.0,0.0,0.0,33.9,54.0,353,30.61,48780.3
2016-07-14,City Hotel,Lisbon,31.1,18.8,24.8,0.0,0.0,0.0,0.0,25.6,41.0,358,30.3,48752.6
2016-07-15,City Hotel,Lisbon,30.8,23.2,26.5,0.0,0.0,0.0,0.0,19.1,31.7,358,29.79,48723.17
2016-07-16,City Hotel,Lisbon,29.8,20.9,26.1,0.0,0.0,0.0,0.0,21.5,33.1,348,29.39,48694.13
2016-07-17,City Hotel,Lisbon,30.8,21.7,25.7,0.0,0.0,0.0,0.0,21.5,34.9,336,29.45,48658.59
2016-07-18,City Hotel,Lisbon,28.1,19.3,23.2,0.0,0.0,0.0,0.0,14.6,26.6,289,29.02,48623.73
2016-07-19,City Hotel,Lisbon,28.8,18.4,22.8,0.0,0.0,0.0,0.0,24.1,39.6,333,28.68,48587.17
2016-07-20,City Hotel,Lisbon,26.3,18.4,21.6,0.0,0.0,0.0,0.0,25.9,44.3,342,29.31,48548.95
2016-07-21,City Hotel,Lisbon,25.6,17.9,21.2,0.0,0.0,0.0,0.0,27.9,47.5,339,29.33,48509.1
2016-07-22,City Hotel,Lisbon,24.4,18.7,21.1,0.0,0.0,0.0,0.0,31.6,54.7,344,26.95,46179.96
2016-07-23,City Hotel,Lisbon,32.8,19.2,25.1,0.0,0.0,0.0,0.0,29.0,47.2,0,28.94,48424.64
2016-07-24,City Hotel,Lisbon,31.6,22.2,27.0,0.0,0.0,0.0,0.0,21.7,34.6,354,29.01,48380.11
2016-07-25,City Hotel,Lisbon,31.4,23.1,27.1,0.0,0.0,0.0,0.0,21.1,33.5,345,28.61,48258.57
2016-07-26,City Hotel,Lisbon,28.5,19.3,24.0,0.0,0.0,0.0,0.0,30.8,50.8,338,29.07,48077.83
2016-07-27,City Hotel,Lisbon,27.2,18.6,22.0,0.0,0.0,0.0,0.0,28.4,43.6,338,26.38,38839.94
2016-07-28,City Hotel,Lisbon,30.3,18.7,24.0,0.0,0.0,0.0,0.0,19.4,31.3,337,28.62,47725.6
2016-07-29,City Hotel,Lisbon,29.0,20.7,24.3,0.0,0.0,0.0,0.0,15.4,26.6,324,28.27,47452.0
2016-07-30,City Hotel,Lisbon,23.9,18.2,20.4,0.0,0.0,0.0,0.0,22.6,38.2,296,22.89,36322.01
2016-07-31,City Hotel,Lisbon,24.9,18.3,20.9,0.0,0.0,0.0,0.0,28.4,48.6,343,27.02,46557.63
2016-08-01,City Hotel,Lisbon,26.0,17.5,21.2,0.0,0.0,0.0,0.0,27.7,45.7,340,28.4,47161.67
2016-08-02,City Hotel,Lisbon,29.0,18.0,22.5,0.0,0.0,0.0,0.0,29.4,47.5,342,28.21,47005.67
2016-08-03,City Hotel,Lisbon,25.4,18.5,21.5,0.0,0.0,0.0,0.0,32.2,53.3,346,27.87,46941.58
2016-08-04,City Hotel,Lisbon,25.4,19.2,21.5,0.0,0.0,0.0,0.0,27.6,47.5,341,23.9,40030.08
2016-08-05,City Hotel,Lisbon,27.6,17.9,22.2,0.0,0.0,0.0,0.0,29.9,49.7,350,27.62,46647.5
2016-08-06,City Hotel,Lisbon,31.2,20.2,26.1,0.0,0.0,0.0,0.0,23.1,41.4,350,27.59,46509.11
2016-08-07,City Hotel,Lisbon,31.6,25.0,28.2,0.0,0.0,0.0,0.0,20.5,30.2,351,28.02,46448.25
2016-08-08,City Hotel,Lisbon,31.7,21.2,26.8,0.0,0.0,0.0,0.0,19.9,34.6,336,27.51,46318.95
2016-08-09,City Hotel,Lisbon,32.3,20.7,25.6,0.0,0.0,0.0,0.0,31.4,51.5,345,27.38,46197.18
2016-08-10,City Hotel,Lisbon,32.3,19.3,25.3,0.0,0.0,0.0,0.0,26.8,47.2,354,26.89,46083.69
2016-08-11,City Hotel,Lisbon,31.7,21.4,26.7,0.0,0.0,0.0,0.0,21.4,39.2,4,26.97,45979.2
2016-08-12,City Hotel,Lisbon,31.8,22.2,27.0,0.0,0.0,0.0,0.0,22.3,36.7,355,26.87,45929.19
2016-08-13,City Hotel,Lisbon,33.0,23.9,27.9,0.0,0.0,0.0,0.0,28.9,50.4,4,27.0,45839.05
2016-08-14,City Hotel,Lisbon,28.2,18.9,23.5,0.0,0.0,0.0,0.0,26.1,43.2,344,25.28,45787.75
2016-08-15,City Hotel,Lisbon,25.0,17.6,20.5,0.0,0.0,0.0,0.0,19.4,33.5,323,26.33,44751.85
2016-08-16,City Hotel,Lisbon,24.8,16.9,20.3,0.0,0.0,0.0,0.0,21.2,38.9,325,25.8,45685.98
2016-08-17,City Hotel,Lisbon,24.6,18.4,21.0,0.0,0.0,0.0,0.0,24.0,40.3,324,19.47,44287.59
2016-08-18,City Hotel,Lisbon,25.6,17.5,20.7,0.0,0.0,0.0,0.0,22.2,38.9,329,26.0,45584.23
2016-08-19,City Hotel,Lisbon,24.9,18.7,21.7,0.0,0.0,0.0,0.0,17.3,28.4,293,16.56,33910.91
2016-08-20,City Hotel,Lisbon,24.4,17.7,20.6,0.0,0.0,0.0,0.0,30.8,51.5,349,26.34,45333.18
2016-08-21,City Hotel,Lisbon,29.5,17.2,22.6,0.0,0.0,0.0,0.0,25.7,47.2,348,26.11,45203.52
2016-08-22,City Hotel,Lisbon,30.0,19.7,24.3,0.0,0.0,0.0,0.0,20.1,31.7,334,25.43,45073.18
2016-08-23,City Hotel,Lisbon,31.1,20.6,25.2,0.0,0.0,0.0,0.0,27.7,44.3,350,24.15,44941.36
2016-08-24,City Hotel,Lisbon,29.9,20.4,24.0,0.0,0.0,0.0,0.0,25.0,41.0,348,22.37,43546.16
2016-08-25,City Hotel,Lisbon,29.0,18.6,22.5,0.0,0.0,0.0,0.0,28.6,47.2,352,24.59,44115.46
2016-08-26,City Hotel,Lisbon,28.7,19.1,23.3,0.0,0.0,0.0,0.0,20.9,34.9,344,24.44,44537.49
2016-08-27,City Hotel,Lisbon,28.2,19.1,22.8,0.0,0.0,0.0,0.0,24.9,40.3,347,24.23,43666.95
2016-08-28,City Hotel,Lisbon,26.5,18.5,21.7,0.0,0.0,0.0,0.0,29.9,49.3,349,24.33,44262.24
2016-08-29,City Hotel,Lisbon,25.3,17.1,20.6,0.0,0.0,0.0,0.0,26.7,45.0,343,25.07,44123.12
2016-08-30,City Hotel,Lisbon,24.3,17.5,20.1,0.0,0.0,0.0,0.0,29.7,48.6,330,24.1,43983.12
2016-08-31,City Hotel,Lisbon,24.8,17.9,20.6,0.0,0.0,0.0,0.0,29.6,49.0,342,22.08,36895.59
2016-09-01,City Hotel,Lisbon,29.5,17.9,22.4,0.0,0.0,0.0,0.0,21.5,34.9,339,23.7,43638.48
2016-09-02,City Hotel,Lisbon,30.0,19.4,23.9,0.0,0.0,0.0,0.0,20.1,32.8,348,22.72,43297.75
2016-09-03,City Hotel,Lisbon,29.5,20.6,25.0,0.0,0.0,0.0,0.0,17.8,28.4,342,22.82,43300.77
2016-09-04,City Hotel,Lisbon,32.6,21.4,27.0,0.0,0.0,0.0,0.0,20.5,32.0,353,23.26,43188.07
2016-09-05,City Hotel,Lisbon,34.8,23.5,28.8,0.0,0.0,0.0,0.0,26.3,40.0,1,23.17,42966.69
2016-09-06,City Hotel,Lisbon,32.3,22.8,27.2,0.0,0.0,0.0,0.0,19.8,35.3,335,23.01,42205.32
2016-09-07,City Hotel,Lisbon,26.1,19.7,22.1,0.0,0.0,0.0,0.0,27.2,45.7,333,21.88,42125.49
2016-09-08,City Hotel,Lisbon,22.8,17.7,19.9,0.0,0.0,0.0,0.0,29.4,50.8,343,22.99,41925.84
2016-09-09,City Hotel,Lisbon,23.8,17.0,19.9,0.0,0.0,0.0,0.0,27.9,46.4,334,22.96,42119.23
2016-09-10,City Hotel,Lisbon,25.3,17.7,20.9,0.0,0.0,0.0,0.0,24.7,43.9,338,22.37,41634.88
2016-09-11,City Hotel,Lisbon,27.0,18.9,22.2,0.0,0.0,0.0,0.0,19.5,33.8,340,21.52,40963.54
2016-09-12,City Hotel,Lisbon,24.8,18.0,21.1,0.1,0.1,0.0,1.0,19.2,32.0,290,20.85,40152.86
2016-09-13,City Hotel,Lisbon,21.0,18.0,19.7,15.6,15.6,0.0,7.0,26.7,45.7,301,20.67,40541.87
2016-09-14,City Hotel,Lisbon,20.1,16.5,18.2,0.0,0.0,0.0,0.0,20.6,38.2,319,20.03,40398.7
2016-09-15,City Hotel,Lisbon,20.8,16.9,18.7,0.0,0.0,0.0,0.0,17.5,29.5,308,13.24,37413.07
2016-09-16,City Hotel,Lisbon,23.8,16.4,19.4,0.0,0.0,0.0,0.0,27.4,44.6,356,21.53,40336.54
2016-09-17,City Hotel,Lisbon,27.6,17.1,21.6,0.0,0.0,0.0,0.0,21.5,35.3,357,21.63,40074.54
2016-09-18,City Hotel,Lisbon,28.2,18.4,22.3,0.0,0.0,0.0,0.0,22.9,37.4,352,21.73,40135.7
2016-09-19,City Hotel,Lisbon,27.5,17.2,21.4,0.0,0.0,0.0,0.0,22.1,36.0,350,21.37,39849.64
2016-09-20,City Hotel,Lisbon,23.2,16.9,19.2,0.0,0.0,0.0,0.0,22.2,35.3,333,20.43,39721.44
2016-09-21,City Hotel,Lisbon,22.0,16.1,18.4,0.0,0.0,0.0,0.0,23.8,41.0,341,19.84,39688.89
2016-09-22,City Hotel,Lisbon,21.3,15.7,18.1,0.0,0.0,0.0,0.0,19.5,33.1,329,19.42,39600.0
2016-09-23,City Hotel,Lisbon,24.3,16.6,19.7,0.0,0.0,0.0,0.0,17.3,31.7,326,19.86,39601.32
